greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
WHITE TIPP LAD,15991,J W Reynolds,5,0,12163,1,0.0,4,[],78562,2022-02-26 19:33
ONEOFOUROWN,14676,J W Reynolds,2,0,1TT33,2,0.0875,1.83,[],78562,2022-02-26 19:33
AYEISHA,358,K A Daly,1,0,31424,3,0.0,8,[],78562,2022-02-26 19:33
FRANCO DOTTY,16325,G L Davidson,6,0,666T3,4,0.07,11,[],78562,2022-02-26 19:33
FOUND A GEM,18934,J Turner,3,0,45632,5,0.0,9,[],78562,2022-02-26 19:33
BETSY BUMBLEBEE,19379,D W Lee,4,0,TTT6T,6,0.105,6.5,[],78562,2022-02-26 19:33
