greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
SHARKY JEZABELLE,15641,K C Robins,1,0,614TT,1,0.0,2.25,[],78416,2022-02-25 10:41
PAPER STRAW,11471,A M Kirby,5,0,41TTT,2,0.03,3,[],78416,2022-02-25 10:41
FENVIEW BLUE,15051,P J R Steward,6,0,25445,3,0.1225,6.5,[],78416,2022-02-25 10:41
SUZIE JEZABELLE,17800,K C Robins,2,0,641T2,4,0.175,6,[],78416,2022-02-25 10:41
JETHRO,13271,A M Kirby,3,0,2TTT1,5,0.02,7,[],78416,2022-02-25 10:41
BARNBY BRUCE,17876,J Daly,4,0,6TTT3,,0.0,,[],78416,2022-02-25 10:41
