greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
MALBAY EZRA,13902,M E Westwood,3,0,TTTTT,1,0.0,3,[],59530,2021-10-12 09:52
GOSHEN,16968,J Blunt,6,0,TTT54,2,0.105,8,[],59530,2021-10-12 09:52
INDIGO DUNCAN,10924,M E Westwood,5,0,35242,3,0.0,2.63,[],59530,2021-10-12 09:52
BARNAGRANE ZOE,5769,K M Tobin,2,0,36323,4,0.0,7,[],59530,2021-10-12 09:52
SAVANA FREDDIE,17021,J M Ray,1,0,TTT16,5,0.1925,9,[],59530,2021-10-12 09:52
LOCKDOWN ANNE,8736,J M Ray,4,0,31511,6,0.1925,5.5,[],59530,2021-10-12 09:52
