greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
FINAL BLAKE,9184,A J Taylor,1,0,12333,1,0.0,8,[],78343,2022-02-25 13:24
SOPHIES ACE,2258,J T Kingsley,6,0,43633,2,0.015,5.5,[],78343,2022-02-25 13:24
SLAHENY LOVE,13884,J T Kingsley,2,0,TT162,3,0.015,3.75,[],78343,2022-02-25 13:24
JEREMIAH,18351,S A Cahill,5,0,41541,4,0.07,3.75,[],78343,2022-02-25 13:24
IMAHAPPYLADDIE,19351,A E Gardiner,3,0,13151,6,0.0,5,[],78343,2022-02-25 13:24
INSANE PAM,12601,G Andreas,4,0,6TT14,,0.0,,[],78343,2022-02-25 13:24
