greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
UNKNOWN EXPRESS,19411,L A Taylorson,4,0,TT34,1,0.0,7,[],78406,2022-02-25 22:07
CROI KERRY,19410,L A Taylorson,2,0,TT23,2,0.07,1.91,[],78406,2022-02-25 22:07
ALLROUND PADDY,989,D L Fretwell,6,0,452T5,3,0.0,3.25,[],78406,2022-02-25 22:07
ROEDHELMJELLYTOT,12680,D T Gomersall,3,0,5564T,4,0.07,5,[],78406,2022-02-25 22:07
CAMP ANNA,6831,R E Perkins,5,0,11632,5,0.1225,9,[],78406,2022-02-25 22:07
SAXON SEAN,4717,R E Perkins,1,0,46562,6,0.42,6,[],78406,2022-02-25 22:07
