greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
ITS ACADEMIC,11223,D K Hurlock,6,0,6TT23,1,0.0,4,[],78748,2022-02-28 11:01
PERFECTO TAMI,16928,S Mavrias,2,0,25314,2,0.0,4.33,[],78748,2022-02-28 11:01
BURROW BRET,16039,D P Brabon,1,0,35333,3,0.015,7,[],78748,2022-02-28 11:01
BLACKLABEL ANNIE,10042,D K Hurlock,5,0,6TT62,4,0.0,4,[],78748,2022-02-28 11:01
MOBILE PANDA,18337,S Mavrias,3,0,136T3,5,0.07,5,[],78748,2022-02-28 11:01
GYPSY BONNIE,8559,K Dodington,4,0,35415,6,0.105,5,[],78748,2022-02-28 11:01
