greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
TUFTYS SAVANA,13173,L G Tuffin,3,0,24316,1,0.0,5.5,[],78812,2022-02-28 18:33
SAVANA GLORY,17652,V A Lea,2,0,13665,2,0.1225,7,[],78812,2022-02-28 18:33
WESTMEAD MARGO,7373,A Ioannou,5,0,334T6,3,0.1225,6.5,[],78812,2022-02-28 18:33
RUSHMOOR PEPPER,5460,M J Richards,1,0,1631T,4,0.07,7,[],78812,2022-02-28 18:33
ARDERA HECTOR,13903,F J Gray,6,0,55414,5,0.0,3.5,[],78812,2022-02-28 18:33
FABULOUS ROSSA,16572,L G Tuffin,4,0,5TTT1,6,0.02,2.75,[],78812,2022-02-28 18:33
