greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
KIDYA NOT,13901,J Simpson,2,0,26314,1,0.0,3.5,[],79081,2022-03-02 18:43
DRUMCROW MEMPHIS,19713,J W Gaskin,3,0,,2,0.105,2.5,[],79081,2022-03-02 18:43
REDBRICK MADDI,1271,J Simpson,1,0,54645,3,0.14,9,[],79081,2022-03-02 18:43
LUNA JET,17232,J Simpson,5,0,64251,4,0.02,5,[],79081,2022-03-02 18:43
EDEN BOLT,1299,M Haythorne,4,0,32421,5,0.3325,6.5,[],79081,2022-03-02 18:43
WANTED ME TEDDY,8224,K Bowman,6,0,43123,6,0.0,8,[],79081,2022-03-02 18:43
