greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
DARING HILDA,16131,N G Britton,5,0,66115,1,0.0,8.5,[],78830,2022-03-01 13:06
WARPED,10175,P A Holder,6,0,33241,2,0.03,8,[],78830,2022-03-01 13:06
HERO GEM,14819,I E Walker,4,0,12633,3,0.0875,4,[],78830,2022-03-01 13:06
BEAMING GOSFORD,19063,A R Upton,1,0,6TT13,4,0.0,3,[],78830,2022-03-01 13:06
SILVERSPOON MIN,15629,J P Lambe,3,0,T56T6,5,0.35,4.33,[],78830,2022-03-01 13:06
MOANTEEN LILLY,10082,J P Lambe,2,0,51165,6,0.385,4.5,[],78830,2022-03-01 13:06
