greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
YACHT BAY,11884,J J Luckhurst,6,0,5246T,1,0.0,4.33,[],59513,2021-10-12 18:17
BILL N JACK,4320,D W Lee,4,0,6TTT3,2,0.015,3.75,[],59513,2021-10-12 18:17
TOO MANY MEN,10551,J J Luckhurst,2,0,32432,3,0.0,2.75,[],59513,2021-10-12 18:17
SLAHENY DIAMOND,4324,D W Lee,1,0,55356,4,0.14,5.5,[],59513,2021-10-12 18:17
PESKY FLORENCE,15694,T M Levers,5,0,42112,5,0.07,5.5,[],59513,2021-10-12 18:17
SLOWLANE QUEEN,6907,T M Levers,3,0,14261,,0.0,,[],59513,2021-10-12 18:17
