greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
SANDWOOD DAVE,18954,L J Stephenson,1,0,34453,1,0.0,2.1,[],78449,2022-02-26 20:27
REWIND EILEEN,7339,D L Fretwell,6,0,42364,2,0.0875,9,[],78449,2022-02-26 20:27
MICKYBOYZUNITED,5664,P D Sanderson,2,0,54346,3,0.175,7,[],78449,2022-02-26 20:27
INCA STARLET,13552,P Barlow,5,0,TT652,4,0.0875,3.5,[],78449,2022-02-26 20:27
KIRNICKO BENJY,18953,K M Grayson,3,0,61533,5,0.0875,6.5,[],78449,2022-02-26 20:27
BRYNOFFA HOLLY,7869,J M Walton,4,0,45615,6,0.0,9.5,[],78449,2022-02-26 20:27
