greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
WOODCOCKS HAWK,454,N J Deas,5,0,T4241,1,0.0,1.53,[],79040,2022-03-02 11:09
GALLEY IMPACT,15675,N F Carter,3,0,44216,2,0.07,7,[],79040,2022-03-02 11:09
CARNEYS ICON,19089,M K Smith,4,0,64315,3,0.28,9,[],79040,2022-03-02 11:09
DECE VIOLET,11750,D Childs,2,0,41324,4,0.14,7,[],79040,2022-03-02 11:09
GOING HOME AGAIN,16754,M K Smith,1,0,32112,5,0.245,5.5,[],79040,2022-03-02 11:09
