greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
ONE DAY ROBERT,15118,P C White,3,0,32465,1,0.0,3.25,[],78981,2022-03-02 11:36
MISTER HAPPY,17881,P C White,5,0,31655,2,0.3675,4,[],78981,2022-03-02 11:36
CASEYS GINA,15735,S Atkinson,4,0,15446,3,0.02,5,[],78981,2022-03-02 11:36
MAGICAL FLASH,19558,L Cook,2,0,TTTT6,4,0.07,5,[],78981,2022-03-02 11:36
SCARAGH HILL,14965,S J Spillane,6,0,36124,5,0.2625,5,[],78981,2022-03-02 11:36
PRECIOUS EDNA,5296,P J Wilson,1,0,3511T,6,0.245,8.5,[],78981,2022-03-02 11:36
