greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
CALTON TOMMY,19166,E Y Bell,3,0,TT633,1,0.0,3.5,[],79156,2022-03-03 20:27
CURRALEIGH JER,18515,G Strike,1,0,22132,2,0.0,2.63,[],79156,2022-03-03 20:27
SPRINGHILL PAL,19538,P Miller,5,0,TTT56,3,0.0,5.5,[],79156,2022-03-03 20:27
LISMADINE DIDO,16688,K Blackbird,2,0,5T435,,0.0,,[],79156,2022-03-03 20:27
KILMESSAN SISKIN,14079,P Miller,4,0,56456,,0.0,,[],79156,2022-03-03 20:27
AVONSIDE SALVO,15278,K Blackbird,6,0,44652,,0.0,,[],79156,2022-03-03 20:27
