greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
CONCORD ECHO,13342,M E Westwood,5,0,66144,1,0.0,2.5,[],59524,2021-10-12 08:12
FENVIEW JET,16967,P J R Steward,4,0,TTT36,2,0.0875,5,[],59524,2021-10-12 08:12
CUBED TAX WIZARD,17280,T J Nevin,3,0,TTT,3,0.4725,8,[],59524,2021-10-12 08:12
SAVANA ANTONIO,17279,T J Nevin,2,0,TTT,4,0.0,5,[],59524,2021-10-12 08:12
RACKETHALL VICKY,7262,K M Tobin,6,0,53553,5,0.07,7,[],59524,2021-10-12 08:12
RIDGEDALE MANNIX,15615,J Bloomfield,1,0,156T6,6,0.015,5,[],59524,2021-10-12 08:12
