greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
BALLYMAC CANDICE,5434,A Kelly-Pilgrim,6,0,12615,1,0.0,3,[],78223,2022-02-24 15:18
BLUE RETURN,11290,D Childs,3,0,15323,2,0.0,7,[],78223,2022-02-24 15:18
OFFTHE LINE SHAM,18156,A Kelly-Pilgrim,2,0,32231,3,0.02,3.25,[],78223,2022-02-24 15:18
WAIKIKI SIRIUS,19357,J Turner,5,0,TT666,4,0.175,5,[],78223,2022-02-24 15:18
TUXEDO HOBO,17014,M K Smith,1,0,66155,5,0.0875,6,[],78223,2022-02-24 15:18
FORTFIELD MARY,12642,J Turner,4,0,61464,6,0.015,8,[],78223,2022-02-24 15:18
