greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
GREENHALL FARGO,9343,J S Atkins,1,0,TT346,1,0.0,13,[],79332,2022-03-04 16:18
BILLIS SOLO,324,J S Atkins,5,0,T5333,2,0.3325,7,[],79332,2022-03-04 16:18
BEAMING BREXIT,14541,T M Levers,2,0,51656,3,0.015,9,[],79332,2022-03-04 16:18
WEE ROSIES RABBO,16752,N J Deas,4,0,5TT23,4,0.1225,1.73,[],79332,2022-03-04 16:18
PENNYS RIVIERA,16753,G L Davidson,6,0,44631,5,0.0,3.25,[],79332,2022-03-04 16:18
