greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
ALLOWDALE JANE,17345,A Kelly-Pilgrim,6,0,54551,1,0.0,3.75,[],78561,2022-02-26 19:17
CRESCENT SYDNEY,18561,A Kelly-Pilgrim,2,0,14464,2,0.105,3.5,[],78561,2022-02-26 19:17
SOUTHLODGE TIME,5029,D W Lee,5,0,15151,3,0.1225,11,[],78561,2022-02-26 19:17
OLDINN ROBIN,14995,T M Levers,4,0,T1514,4,0.0,5,[],78561,2022-02-26 19:17
BENNYS MILLIE,19643,B H L Jack,3,0,TTT,5,0.0875,5.5,[],78561,2022-02-26 19:17
JOKEY SMOE,7136,T M Levers,1,0,2136T,6,0.28,4,[],78561,2022-02-26 19:17
