greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
BALLYMAC CICI,2027,S Watson,4,0,4T125,1,0.0,2.1,[],78503,2022-02-26 16:18
MASHAS LASS,9248,K Bowman,1,0,22625,2,0.0,6,[],78503,2022-02-26 16:18
BALLYMAC SOUTH,4537,K Bowman,2,0,43211,3,0.015,10,[],78503,2022-02-26 16:18
CUSTODIAN,9028,L J Macmanus,5,0,31262,4,0.14,8,[],78503,2022-02-26 16:18
MAKEMYDAYPUNK,2406,K Bowman,6,0,32432,5,0.015,6.5,[],78503,2022-02-26 16:18
STREETLIFE TWO,16028,D L Cross,3,0,64161,6,0.0875,4,[],78503,2022-02-26 16:18
