greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
CLASSY BLACK ACT,18881,D W Lee,5,0,24125,1,0.0,2.63,[],78482,2022-02-26 10:37
MR CRACKERS,14288,J Turner,6,0,54224,2,0.175,4,[],78482,2022-02-26 10:37
SKIDDAW,13159,J Turner,1,0,32313,3,0.1575,9,[],78482,2022-02-26 10:37
DEANRIDGE LAMBO,19427,A Kelly-Pilgrim,3,0,TTT53,4,0.0,5,[],78482,2022-02-26 10:37
MOANING FREYA,18245,D B Whitton,2,0,11435,5,0.0,3.5,[],78482,2022-02-26 10:37
