greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
UNLIKELY JET,12335,S Gaughan,3,0,16T51,1,0.0,3,[],78943,2022-03-01 20:17
SAVANA IVY,15096,F J Gray,4,0,11314,2,0.14,4.5,[],78943,2022-03-01 20:17
UNLIKELY FRIEND,2357,S J Rayner,1,0,164TT,3,0.1225,8,[],78943,2022-03-01 20:17
ALARMING FRANCO,14469,D Jeans,6,0,635TT,4,0.1575,4.33,[],78943,2022-03-01 20:17
CAMP NORA,10707,R Short,2,0,25241,5,0.2975,3.25,[],78943,2022-03-01 20:17
MANX KIPPER,11875,F J Gray,5,0,22345,,0.0,,[],78943,2022-03-01 20:17
