greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
EMERS WILDCAT,18226,P Singlewood,3,0,63251,1,0.0,3,[],79128,2022-03-03 14:36
NITRO JUNE,14131,J Walton,6,0,35366,2,0.3675,9,[],79128,2022-03-03 14:36
HIGHVIEW JOYCE,12390,S Caile,2,0,24143,3,0.21,6,[],79128,2022-03-03 14:36
MYDRAS GARRY,19716,S Roberts,1,0,TTT,4,0.0,7.5,[],79128,2022-03-03 14:36
CROOKS NOTORIOUS,6540,S Caile,4,0,36352,5,0.1925,4,[],79128,2022-03-03 14:36
EMERS VINNIE,16597,S Ray,5,0,T2564,,0.0,,[],79128,2022-03-03 14:36
