greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
PENNYS FIADH,4345,A Kelly-Pilgrim,6,0,T6124,1,0.0,1.8,[],78489,2022-02-26 12:24
CLASSY MONTANA,7207,A Kelly-Pilgrim,5,0,63T22,2,0.14,5.5,[],78489,2022-02-26 12:24
SOLO PRIMERO,10493,J Turner,1,0,25221,3,0.28,9,[],78489,2022-02-26 12:24
ARDFERT MARVEL,14993,N J Deas,4,0,12425,4,0.0,7,[],78489,2022-02-26 12:24
IBIZAN,4308,N F Carter,3,0,52562,5,0.07,7,[],78489,2022-02-26 12:24
BENMORE HOT SHOT,19380,J Turner,2,0,TTT61,6,0.0,7,[],78489,2022-02-26 12:24
