greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
TAFFY DUCK,17107,P I Cowdrill,1,0,22334,1,0.0,3.5,[],78371,2022-02-25 17:44
SCOTSMANS BAY,17036,J B Thompson,5,0,43TTT,2,0.0875,3.75,[],78371,2022-02-25 17:44
TOMMYS BREEZE,17469,P I Cowdrill,2,0,42454,3,0.0875,4.5,[],78371,2022-02-25 17:44
TARSNA TIPP,17815,P C White,6,0,62466,4,0.105,21,[],78371,2022-02-25 17:44
SPORTY JAXX,19066,C D Marston,3,0,45163,5,0.015,5,[],78371,2022-02-25 17:44
TYSONS FRED,16956,P C White,4,0,31555,6,0.0875,4,[],78371,2022-02-25 17:44
