greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
ADRIA,14632,D K Hurlock,2,0,22143,1,0.0,6.5,[],78327,2022-02-25 12:46
LEAHS GENUINE,12565,P Ward,1,0,25223,2,0.0875,3.5,[],78327,2022-02-25 12:46
LITTLE RONA,19172,P Ward,6,0,24222,3,0.14,3,[],78327,2022-02-25 12:46
JIMS GOLD,15187,P Clarke,3,0,54166,4,0.0,11,[],78327,2022-02-25 12:46
NIDGES GIRL,16629,P Clarke,4,0,55T44,5,0.21,4,[],78327,2022-02-25 12:46
STRAFIELD BEAUTY,3128,P Clarke,5,0,53355,6,0.49,6.5,[],78327,2022-02-25 12:46
