greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
AAYAMZA DUCHESS,4729,M A P O&#x27;donnell,6,0,T6125,1,0.0,3.5,[],78721,2022-02-28 17:03
SHARPYS TOM TOM,14304,J Sharp,5,0,46655,2,0.42,5,[],78721,2022-02-28 17:03
REDZER ROYAL,9781,N J Saunders,3,0,23556,3,0.175,9,[],78721,2022-02-28 17:03
DEELISH MAGS,12049,L J Stephenson,1,0,31546,4,0.0,8,[],78721,2022-02-28 17:03
RUSHMOOR ZARA,17588,L J Stephenson,2,0,561T4,5,0.105,3.75,[],78721,2022-02-28 17:03
DROOPYS GEEK,19670,B Draper,4,0,TTTT,6,0.015,3.5,[],78721,2022-02-28 17:03
