greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
MCNIVENS DREAM,14852,J Turner,5,0,22313,1,0.0,2.5,[],78227,2022-02-24 16:38
DARK HEART,6616,T M Levers,1,0,14554,2,0.1925,8,[],78227,2022-02-24 16:38
SPICEOFLIFE,13293,D Childs,3,0,63533,3,0.1225,5.5,[],78227,2022-02-24 16:38
BARTLEMY VIC,16962,T Batchelor,6,0,43121,4,0.02,3.75,[],78227,2022-02-24 16:38
COUGARS HERO,17968,K A Daly,4,0,24145,5,0.35,4.5,[],78227,2022-02-24 16:38
MR SHARP,17475,J S Atkins,2,0,4345T,6,0.0,13,[],78227,2022-02-24 16:38
