greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
LELE DANI MANU,17402,M E Wiley,1,0,23424,1,0.0,2.25,[],78897,2022-03-01 11:09
TYSONS MULL,13066,D Mullins,5,0,23536,2,0.015,5,[],78897,2022-03-01 11:09
SCOTTISH JIM,15079,M E Wiley,4,0,45335,3,0.015,11,[],78897,2022-03-01 11:09
UNDERGROUNDROGER,16613,P W Young,2,0,4T425,4,0.0875,4,[],78897,2022-03-01 11:09
CHERS A DAZZLER,7954,M E Wiley,6,0,52542,5,0.1925,5.5,[],78897,2022-03-01 11:09
KEEPERHILL REX,17086,G E Evans,3,0,41265,6,0.175,10,[],78897,2022-03-01 11:09
