greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
CROSSFIELD PAUL,19690,A J Dunn,5,0,TTTT,1,0.0,8,[],78913,2022-03-01 15:18
WOODVALE,16417,C D Marston,4,0,26541,2,0.0,8,[],78913,2022-03-01 15:18
CRACKAWAY KIKI,14416,P I Cowdrill,6,0,T4462,3,0.0,2,[],78913,2022-03-01 15:18
FLUFFY,18365,S M Buckland,3,0,6TTT2,4,0.015,4.33,[],78913,2022-03-01 15:18
HUNTERS BUZZ,15192,A J Dunn,1,0,14546,5,0.56,9,[],78913,2022-03-01 15:18
AURORA CARRANNA,7463,K Billingham,2,0,51142,6,0.1225,5.5,[],78913,2022-03-01 15:18
