greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
FINAL SATURN,19385,S Roberts,1,0,TTT64,1,0.0,2.88,[],78304,2022-02-25 17:22
HASTA LA VISTA,18877,J J Fenwick,3,0,TT455,2,0.02,7,[],78304,2022-02-25 17:22
GEORDIE DELIGHT,19273,J J Fenwick,5,0,TT566,3,0.21,10,[],78304,2022-02-25 17:22
ALNWICK BUZZ,11546,A Harrison,6,0,62265,4,0.07,4.5,[],78304,2022-02-25 17:22
ARMANI BABY,13981,S Roberts,2,0,35452,5,0.0,9,[],78304,2022-02-25 17:22
A BIT OF LIFE,3461,S Ray,4,0,66554,,0.0,,[],78304,2022-02-25 17:22
