greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
MOANING SABBA,298,D B Whitton,3,0,42234,1,0.0,2.5,[],78350,2022-02-25 15:18
LISTEN PADDY,17705,M K Smith,1,0,16222,2,0.105,2.88,[],78350,2022-02-25 15:18
SPANGLE,12493,D Childs,2,0,22122,3,0.02,5.5,[],78350,2022-02-25 15:18
MERIDIAN JEN,17333,N F Carter,5,0,24443,4,0.015,6,[],78350,2022-02-25 15:18
CLONCUNNY BRAZIL,15536,T M Levers,4,0,11213,5,0.245,8,[],78350,2022-02-25 15:18
MOANING DICAPRIO,12290,D B Whitton,6,0,62263,,0.0,,[],78350,2022-02-25 15:18
