greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
SLIPPY DONALD,17757,M P Brown,1,0,43333,1,0.0,1.73,[],78553,2022-02-26 20:08
WICHITA LINEMAN,5423,K M O&#x27;flaherty,5,0,32643,2,0.03,13,[],78553,2022-02-26 20:08
KINGDOM DIAMOND,18920,B Doyle,6,0,63342,3,0.315,3.5,[],78553,2022-02-26 20:08
BRINDLE CHIEF,19642,M E Wiley,4,0,TTT,4,0.14,8,[],78553,2022-02-26 20:08
BONVILLE NARNA,18808,M L Locke,2,0,T2461,5,0.1925,9,[],78553,2022-02-26 20:08
KINCORA HOPE,14205,M E Wiley,3,0,6T645,6,0.0,11,[],78553,2022-02-26 20:08
