greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
CAESAR,17900,P S Rea,3,0,62411,1,0.0,2,[],78759,2022-02-28 10:53
SO JOHN,15230,P S Rea,4,0,T1T32,2,0.1925,3.25,[],78759,2022-02-28 10:53
FENVIEW MEGAN,254,P J R Steward,1,0,1T634,3,0.2275,8,[],78759,2022-02-28 10:53
PLAZA TROUBLE,18687,A Ioannou,5,0,52415,4,0.2275,11,[],78759,2022-02-28 10:53
TEA POT POLLY,19229,R H Tungatt,2,0,TT446,5,0.1925,8,[],78759,2022-02-28 10:53
POISON,18606,J Blunt,6,0,61224,6,0.3325,8,[],78759,2022-02-28 10:53
