greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
BALLYMAC YOYO,7049,A Kelly-Pilgrim,6,0,323TT,1,0.0,2.75,[],78491,2022-02-26 12:54
PRONTO JET,14237,N F Carter,4,0,34555,2,0.1575,3.25,[],78491,2022-02-26 12:54
CASH GRAB,10406,J Turner,2,0,44235,3,0.0,4.5,[],78491,2022-02-26 12:54
MERIDIAN CAPTAIN,18055,N F Carter,3,0,24255,4,0.0875,5,[],78491,2022-02-26 12:54
IM SO FANCY,4342,N J Deas,1,0,3216T,5,0.1575,8,[],78491,2022-02-26 12:54
