greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
NIDDERDALE FOX,17327,J Llewellin,4,0,33331,1,0.0,4.33,[],79285,2022-03-04 18:36
BIT VIEW DAVY,19478,S J Spillane,5,0,TTT14,2,0.0,2.5,[],79285,2022-03-04 18:36
GRANDMAS STAR,12988,S J Spillane,3,0,T66T4,3,0.175,7,[],79285,2022-03-04 18:36
HAVANA CABANA,14792,J Gray,6,0,2156T,4,0.015,7,[],79285,2022-03-04 18:36
NEPTUNES WAVE,19366,C N Wilton,2,0,TTT1T,5,0.3675,4.5,[],79285,2022-03-04 18:36
HADDINGTON MARY,247,M T Munslow,1,0,54425,6,0.07,7,[],79285,2022-03-04 18:36
