greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
CASH RETURN,19665,J Andrews,2,0,TTTT,1,0.0,4,[],78711,2022-02-28 14:04
JOHNNY THE HAWK,13632,J Sharp,6,0,22634,2,0.1575,5,[],78711,2022-02-28 14:04
ROCKFIELD AOIFE,18284,P Webster,3,0,1T621,3,0.0,2.88,[],78711,2022-02-28 14:04
DROOPYS TURBINE,18543,B Draper,1,0,13543,4,0.0,5,[],78711,2022-02-28 14:04
BLUE KIA,18473,P W Gregson,4,0,T4323,5,0.105,5.5,[],78711,2022-02-28 14:04
MOTHERS PET,18869,D L Fretwell,5,0,55544,6,0.0,10,[],78711,2022-02-28 14:04
