greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
TIFFIELD TRAJAN,18547,M A Wallis,5,0,24T14,1,0.0,2.1,[],78536,2022-02-26 18:17
AGHABURREN TUDOR,19242,G Rankin,4,0,5TTT2,2,0.385,8,[],78536,2022-02-26 18:17
FARNEYS CALIPSO,18681,K P Boon,6,0,6TT23,3,0.015,7,[],78536,2022-02-26 18:17
DROOPYS ARTISAN,18315,P Janssens,1,0,34TTT,4,0.35,8,[],78536,2022-02-26 18:17
CRAFTY GALACTICO,17271,D Mullins,3,0,T1TTT,5,0.2275,5.5,[],78536,2022-02-26 18:17
LYNNWAY JACKIE,19637,J J Mcgee,2,0,T,6,99.9,5,[],78536,2022-02-26 18:17
