greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
SHANI EL BOLSA,14885,D Puddy,4,0,TTTTT,1,0.0,2.1,[],78752,2022-02-28 12:01
KNOCKAVARDAGH,16658,S Mavrias,5,0,53162,2,0.2275,4.5,[],78752,2022-02-28 12:01
DRUMKEERAN TED,18449,A M P Collett,6,0,12324,3,0.1225,7,[],78752,2022-02-28 12:01
SPOT ON ARIZONA,10716,K Dodington,3,0,24452,4,0.02,7,[],78752,2022-02-28 12:01
GYPSY ERIN,4804,K Dodington,2,0,4164T,5,0.14,9,[],78752,2022-02-28 12:01
RUN ON PATSY,17556,M Mavrias,1,0,6415T,6,0.0,5.5,[],78752,2022-02-28 12:01
