greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
MECCAS MERCI,1465,S A Cahill,2,0,55333,1,0.0,3.5,[],78930,2022-03-01 16:28
BALLYBLACK BESS,17997,R F Yeates,1,0,225TT,2,0.1575,5.5,[],78930,2022-03-01 16:28
OH MY GOODNESS,8232,G L Davidson,6,0,34356,3,0.0,11,[],78930,2022-03-01 16:28
TINNED TUNA,16420,A J Taylor,3,0,5115T,4,0.07,9,[],78930,2022-03-01 16:28
NIGHT TANGO,16585,R F Yeates,5,0,36355,5,0.015,7,[],78930,2022-03-01 16:28
BITTER FIT CRACK,12728,S Maplesden,4,0,31562,6,0.015,2.2,[],78930,2022-03-01 16:28
