greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
VIXONS LAD,5816,J B Thompson,2,0,32135,1,0.0,2.88,[],78782,2022-02-28 17:18
HITTHELIDS HUGO,17902,C S Fereday,5,0,55312,2,0.0,3.5,[],78782,2022-02-28 17:18
BURGESS CHARITY,17231,S M Buckland,6,0,46211,3,0.0,11,[],78782,2022-02-28 17:18
SUPREME PIPER,5464,S M Buckland,1,0,41361,4,0.14,12,[],78782,2022-02-28 17:18
MADISON JET,15076,K Billingham,4,0,63511,5,0.14,5.5,[],78782,2022-02-28 17:18
WHITTLE EMMET,12402,K Billingham,3,0,12112,6,0.02,3.5,[],78782,2022-02-28 17:18
