greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
MADABOUT CHAP,9041,R J Overton,2,0,6122T,1,0.0,4.33,[],78504,2022-02-26 16:38
BULL RUN TOPPER,18908,K Bowman,4,0,22313,2,0.0,4,[],78504,2022-02-26 16:38
MAGALE BLUE,11319,M Haythorne,3,0,13531,3,0.02,15,[],78504,2022-02-26 16:38
RYECROFT MARION,8284,R J Overton,1,0,T61T2,4,0.015,3,[],78504,2022-02-26 16:38
BURNFOOT TANGO,2047,D Golightly,6,0,51435,5,0.14,8,[],78504,2022-02-26 16:38
BURNFOOT DUKE,11814,D Golightly,5,0,41216,6,0.015,3.75,[],78504,2022-02-26 16:38
