greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
SWIFT DEPLORABLE,15436,N J Deas,3,0,41155,1,0.0,3.5,[],79204,2022-03-03 16:18
SLOWLANE SLIPPY,17523,N F Carter,4,0,45215,2,0.0875,3.25,[],79204,2022-03-03 16:18
HITTHELIDS BRIAN,14554,N J Deas,1,0,15664,3,0.14,3,[],79204,2022-03-03 16:18
TOPSTAR NIDGE,11434,N F Carter,6,0,556T1,4,0.0,6,[],79204,2022-03-03 16:18
ROMAN DRIZZLE,2361,K A Daly,5,0,21135,5,0.2625,7,[],79204,2022-03-03 16:18
ISLAND DREAM,430,J W Reynolds,2,0,34234,,0.0,,[],79204,2022-03-03 16:18
