greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
HOLLYOAK EMMA,17673,R W Butler,2,0,11TTT,1,0.0,2.63,[],78755,2022-02-28 12:46
BOOMERANG BEAU,17796,A M P Collett,4,0,52TT2,2,0.2275,5,[],78755,2022-02-28 12:46
CRACKAWAY BOYCIE,7072,B D O&#x27;sullivan,6,0,436T4,3,0.455,7,[],78755,2022-02-28 12:46
HOLLYOAK LILYBET,19181,R W Butler,3,0,T331T,4,0.105,3.75,[],78755,2022-02-28 12:46
CLONEYOGAN MIKIE,14615,B D O&#x27;sullivan,1,0,12245,5,0.02,4.5,[],78755,2022-02-28 12:46
DOOEY LIGHTNING,15936,S Mavrias,5,0,5455T,6,0.315,19,[],78755,2022-02-28 12:46
