greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
MILLROSE MINNIE,18806,M E Wiley,1,0,13421,1,0.0,2.1,[],79214,2022-03-03 15:11
SO HANDSOME,17427,D Mullins,6,0,35211,2,0.07,5.5,[],79214,2022-03-03 15:11
CHUCK JAEGER,3035,M E Wiley,5,0,65344,3,0.0875,8,[],79214,2022-03-03 15:11
SIMS PRIDE,11008,J S J Simpson,3,0,53113,4,0.105,6.5,[],79214,2022-03-03 15:11
KAHUNA DONNA,15252,P W Young,4,0,65426,5,0.0,7,[],79214,2022-03-03 15:11
MUSTANG MURRAY,5675,J M Liles,2,0,T4622,6,0.77,5.5,[],79214,2022-03-03 15:11
