greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
SMOKIN SAM,1176,R M Emery,1,0,33313,1,0.0,4.33,[],78579,2022-02-26 10:41
KIPPERS MODEL,10442,P Clarke,6,0,61536,2,0.455,3.75,[],78579,2022-02-26 10:41
ROBBIES REWARD,1716,P Clarke,4,0,5T212,3,0.0,4,[],78579,2022-02-26 10:41
CHOSEN BY DESIGN,13983,C M Dibb,2,0,43242,4,0.0875,4.33,[],78579,2022-02-26 10:41
MULRANKIN BELL,19596,P Clarke,3,0,TTT,5,0.015,8,[],78579,2022-02-26 10:41
SWIFT ICY,15512,D R Jinks,5,0,32654,6,0.245,6,[],78579,2022-02-26 10:41
