greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
AS HAPPY AS GAIL,15227,B D O&#x27;sullivan,6,0,T216T,1,0.0,6,[],59460,2021-10-12 13:33
OUR UNIQUE JAKE,6360,M Mavrias,2,0,1335T,2,0.21,19,[],59460,2021-10-12 13:33
BORNA JACK,13922,A M P Collett,3,0,T3254,3,0.07,7,[],59460,2021-10-12 13:33
BALLYMAC ARNOLD,13510,A M P Collett,5,0,22453,4,0.015,1.91,[],59460,2021-10-12 13:33
BURNPARK LOLA,13617,M N Fenwick,1,0,51234,5,0.175,3.25,[],59460,2021-10-12 13:33
RUN ON TIME,8342,M Mavrias,4,0,66TT5,6,0.0,12,[],59460,2021-10-12 13:33
