greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
MOANING JENNY,19174,D B Whitton,6,0,43332,1,0.0,2.1,[],78950,2022-03-01 18:48
PICK MEUP PAULA,1707,K A Daly,1,0,44652,2,0.28,4,[],78950,2022-03-01 18:48
BONNIE DUKE,6734,D Childs,2,0,13536,3,0.0875,8,[],78950,2022-03-01 18:48
SWEET LADY,1709,K A Daly,5,0,43445,4,0.1575,8,[],78950,2022-03-01 18:48
MOANING KENDALL,19698,D B Whitton,4,0,TTTT,5,0.02,5,[],78950,2022-03-01 18:48
BEST BELLA,17854,T M Levers,3,0,63414,6,99.9,10,[],78950,2022-03-01 18:48
