greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
DUNBOLG WINTER,16305,D Brock,6,0,36642,1,0.0,3.25,[],79036,2022-03-02 13:02
CLYDAGH MATT,17046,P Clarke,5,0,44141,2,0.3325,3.5,[],79036,2022-03-02 13:02
SPITFIRE HAWK,17937,C M Dibb,4,0,63130,3,0.315,5,[],79036,2022-03-02 13:02
FOOTFIELD DELTA,16344,L E Morrison,3,0,54413,4,0.2975,3.25,[],79036,2022-03-02 13:02
JOYFUL FLAME,17025,D Brock,2,0,T362T,5,0.0,8,[],79036,2022-03-02 13:02
ROMEO AIRBORNE,13029,L E Morrison,1,0,TTT33,,0.0,,[],79036,2022-03-02 13:02
