greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
ALL FOURS,13451,M A Wallis,5,0,51442,1,0.0,6,[],78937,2022-03-01 18:28
FROSTYS TEN,15454,S Gaughan,6,0,55123,2,0.1925,2.25,[],78937,2022-03-01 18:28
FOREST YURI,8235,K R Hutton,2,0,33314,3,0.0,3.75,[],78937,2022-03-01 18:28
LIGHTFOOT TOLU,16823,K R Hutton,1,0,5T544,4,0.0,8,[],78937,2022-03-01 18:28
GREENCROFT SUNY,12423,S J Rayner,3,0,32411,5,0.1225,6,[],78937,2022-03-01 18:28
SAVANA CHARM,14637,D J Atkins,4,0,11613,6,0.1925,9,[],78937,2022-03-01 18:28
