greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
COLD CALLING,19256,K M O&#x27;flaherty,3,0,T3142,1,0.0,2.1,[],78794,2022-02-28 16:48
KIRRARY,18893,P W Young,1,0,24555,2,0.07,5.5,[],78794,2022-02-28 16:48
JEOPARDY STORM,19257,P W Young,4,0,T4511,3,0.015,5.5,[],78794,2022-02-28 16:48
MILL STREET JET,14525,K M O&#x27;flaherty,5,0,53441,4,0.14,15,[],78794,2022-02-28 16:48
KUDA GEM,12525,J M Liles,6,0,44232,5,0.07,4.5,[],78794,2022-02-28 16:48
WANT HER BACK,17362,P W Young,2,0,4353T,6,0.3675,7,[],78794,2022-02-28 16:48
