greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
TO TONE MARS,9942,M E Wiley,4,0,35321,1,0.0,5,[],79210,2022-03-03 13:57
CLASSIC BRUNO,16891,G E Evans,3,0,6566T,2,0.03,6.5,[],79210,2022-03-03 13:57
EXVE ALIDOCIOUS,7386,D Mullins,5,0,45452,3,0.175,5.5,[],79210,2022-03-03 13:57
UNDERGROUND LUKE,11921,P W Young,6,0,35263,4,0.105,3.25,[],79210,2022-03-03 13:57
BOYNEPARK ZOOM,13287,J S J Simpson,1,0,TTTTT,5,0.28,13,[],79210,2022-03-03 13:57
PANTONE CHERYL,16616,D Mullins,2,0,T4145,6,0.1225,2.88,[],79210,2022-03-03 13:57
