greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
FOOTFIELD RONNIE,11535,V A Lea,6,0,T1343,1,0.0,2.63,[],78516,2022-02-26 16:08
HITTHELIDS PADDY,9165,H J Dimmock,3,0,64522,2,0.2275,2.63,[],78516,2022-02-26 16:08
SAVANA TRADITION,18488,J Bloomfield,2,0,54312,3,0.14,15,[],78516,2022-02-26 16:08
SAVANA SAILOR,13960,R E Allder,5,0,526T2,4,0.07,5.5,[],78516,2022-02-26 16:08
RAFAS RIGEL,16357,V A Lea,4,0,15545,5,0.015,6.5,[],78516,2022-02-26 16:08
SUN CRYSTAL,1352,V A Lea,1,0,22354,6,99.9,9,[],78516,2022-02-26 16:08
