greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
DECISIVE MARY,18099,M N Fenwick,1,0,15622,1,0.0,4.33,[],78664,2022-02-27 18:09
BOBBING GNEMESIS,19510,B D O&#x27;sullivan,3,0,511T5,2,0.0875,3,[],78664,2022-02-27 18:09
HAY BALE,19660,M J Dartnall,6,0,TTTTT,3,0.1225,5,[],78664,2022-02-27 18:09
SHOWANDGO,19658,A Herbert,4,0,TTTTT,4,0.0875,6,[],78664,2022-02-27 18:09
ODINS MESSENGER,19659,M J Dartnall,5,0,TTTTT,5,0.0875,6,[],78664,2022-02-27 18:09
DOUSAFAVOUR,11659,D K Hurlock,2,0,TTT63,6,0.0,6,[],78664,2022-02-27 18:09
