greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
BERLIN TANGO,15054,T G Edgar,6,0,64431,1,0.0,4.5,[],78873,2022-03-01 18:41
WESTFORTH HIPHOP,18397,G A Stark,1,0,66666,2,0.0,7,[],78873,2022-03-01 18:41
DOLLS DESTINY,7434,S Caile,4,0,54232,3,0.02,2.1,[],78873,2022-03-01 18:41
WOR NELLY,16908,S Roberts,2,0,T4TTT,4,0.105,6.5,[],78873,2022-03-01 18:41
ADELANTE STEEL,16535,P Rutherford,5,0,31544,5,0.1575,5.5,[],78873,2022-03-01 18:41
GEORDIE VIOLET,17972,J J Fenwick,3,0,22314,6,0.0875,10,[],78873,2022-03-01 18:41
