greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
TROMORA ROCK,19498,A J West,4,0,TTT61,1,0.0,2.5,[],79242,2022-03-03 20:03
VIXONS JET,16856,J B Thompson,3,0,66465,2,0.1925,8,[],79242,2022-03-03 20:03
SWIFT IMPALE,14071,K Billingham,2,0,26T22,4,0.4725,2.38,[],79242,2022-03-03 20:03
SWIFT MAGNIFICO,16869,P I Cowdrill,6,0,16216,5,0.07,9,[],79242,2022-03-03 20:03
RIU CHUCK,3975,J E Meek,1,0,54214,,0.0,,[],79242,2022-03-03 20:03
