greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
ODELL KIKI,11387,J J Fenwick,2,0,36342,1,0.0,10,[],79126,2022-03-03 14:04
CREE LOCH,17359,W Finley,6,0,32215,2,0.245,3.75,[],79126,2022-03-03 14:04
MINNIES ORLOV,14261,N S Black,5,0,52365,3,0.175,2.88,[],79126,2022-03-03 14:04
TREVILLA STORM,18650,S G Tighe,4,0,51334,4,0.0,3.75,[],79126,2022-03-03 14:04
DREAM IN SYDNEY,10774,G A Stark,1,0,666TT,5,0.385,10,[],79126,2022-03-03 14:04
MASONTINYMAC,15504,P Singlewood,3,0,63156,6,0.2275,5,[],79126,2022-03-03 14:04
