greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
JENNIFER ANNE,17558,M P Brown,6,0,2116T,1,0.0,5.5,[],78795,2022-02-28 17:08
SLANEYSIDE DAFFY,5098,M L Locke,1,0,53333,2,0.07,3,[],78795,2022-02-28 17:08
TO TONE NAN,16538,M E Wiley,3,0,12355,3,0.105,3.5,[],78795,2022-02-28 17:08
KINGDOM BELL,6577,B Doyle,2,0,T23T5,4,0.1225,9,[],78795,2022-02-28 17:08
WAIKIKI GLASS,12405,M L Locke,5,0,33TT1,5,0.02,6,[],78795,2022-02-28 17:08
KINGDOM DIVA,11432,B Doyle,4,0,52333,6,0.28,5,[],78795,2022-02-28 17:08
