greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
SERVICE LEVEL,14334,P A Braithwaite,6,0,41112,1,0.0,2.63,[],79187,2022-03-03 11:39
CHELMS ROAD,18714,V A Lea,5,0,55435,2,0.0,5,[],79187,2022-03-03 11:39
CATWALK QUEEN,8061,P A Braithwaite,3,0,25216,3,0.0,5.5,[],79187,2022-03-03 11:39
NUTTY GEM,16543,S J Rayner,1,0,6TT5T,4,0.1225,2.88,[],79187,2022-03-03 11:39
PRINCESS AMIRA,3876,L G Tuffin,4,0,13421,5,0.175,15,[],79187,2022-03-03 11:39
LILYS BOSCO,17519,M J Richards,2,0,22111,6,0.175,11,[],79187,2022-03-03 11:39
