greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
WOW THE DUCHESS,9051,L Eagleton,5,0,13426,2,0.42,6.5,[],78599,2022-02-27 13:28
NORTH VIEW TED,11615,D Little,6,0,TTT31,3,0.175,2.75,[],78599,2022-02-27 13:28
LEGOPARK LADY,18060,P Simpson,1,0,44311,4,0.105,5.5,[],78599,2022-02-27 13:28
HOLLYHILL MAGIC,18175,T Robinson,4,0,32TT5,5,0.175,5,[],78599,2022-02-27 13:28
BROSNA DAZZLER,1776,A Greenwell,3,0,41T61,6,0.1575,8,[],78599,2022-02-27 13:28
CALL ME MATT,17376,T Jameson,2,0,36113,,0.0,,[],78599,2022-02-27 13:28
