greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
BURNCHURCH MICK,11473,R P Rees,2,0,61211,1,0.0,3.25,[],78542,2022-02-26 20:03
JAGUAR MACIE,4456,G Rankin,1,0,TTT32,2,0.0875,4,[],78542,2022-02-26 20:03
DRUIDS ON SONG,19008,M A Wallis,6,0,21122,3,0.1925,5.5,[],78542,2022-02-26 20:03
IVY HILL SKYHIGH,5820,M A Wallis,3,0,31121,4,0.0,9,[],78542,2022-02-26 20:03
CALLMESTEVE,18321,J G Mullins,4,0,25T31,5,0.0,10,[],78542,2022-02-26 20:03
BULL RUN NORRIS,14888,K R Hutton,5,0,61T12,6,0.1225,4.33,[],78542,2022-02-26 20:03
