greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
GOOD DAME,19409,B Draper,2,0,TTT32,1,0.0,1.8,[],78400,2022-02-25 20:25
CRINKILL SHEILA,15409,D L Fretwell,5,0,22352,2,0.1575,3,[],78400,2022-02-25 20:25
HI OH SILVER,6945,J D Davy,1,0,3TT44,3,0.105,4.5,[],78400,2022-02-25 20:25
YUKON JOE,14949,J Moore,4,0,56612,4,0.105,4.5,[],78400,2022-02-25 20:25
FORTYFOUR GOALS,13840,J Moore,3,0,62T35,5,0.1575,11,[],78400,2022-02-25 20:25
