greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
NAT ALLEY,16758,G L Davidson,5,0,12553,1,0.0,6,[],79328,2022-03-04 15:02
BALTOVIN CHRIS,11450,K A Daly,2,0,62532,2,0.07,2.75,[],79328,2022-03-04 15:02
SPECIAL AGENT,19016,D W Lee,6,0,54442,3,0.2625,3.25,[],79328,2022-03-04 15:02
BALLYMAC KALA,3167,D B Whitton,1,0,5TT65,4,0.2625,7,[],79328,2022-03-04 15:02
MOANING JENNER,19732,D B Whitton,3,0,TTT,5,0.07,5.5,[],79328,2022-03-04 15:02
DECE SUSHI,15363,D Childs,4,0,TT526,6,0.1925,9,[],79328,2022-03-04 15:02
