greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
TAMNA JULIET,7534,P I Cross,1,0,56434,1,0.0,4,[],78456,2022-02-26 19:16
DAVINA,10440,G S Hamilton,2,0,332T5,2,0.455,9.5,[],78456,2022-02-26 19:16
JAXX BLUE OCEAN,4191,P I Cross,6,0,25454,3,0.49,7,[],78456,2022-02-26 19:16
SOMERSHAM JOEY,1615,D J Prentice,5,0,22254,4,99.9,3.25,[],78456,2022-02-26 19:16
SALEMS MOUSE,15185,V K Thom,4,0,33653,5,99.9,8.5,[],78456,2022-02-26 19:16
BIDDYS STAR,18034,I J Barnard,3,0,26231,6,99.9,2.88,[],78456,2022-02-26 19:16
